,round_lat,round_lon,date,time,latitude,longitude,frp
18349,33.9,-100.1,24/07/2017,1857,33.885063,-100.10215,94.21
18350,34.1,-100.4,24/07/2017,1857,34.127609,-100.435036,19.69
18351,34.1,-100.5,24/07/2017,1857,34.098022,-100.482483,47.54
18352,34.1,-100.5,24/07/2017,1857,34.102290999999994,-100.488495,47.54
18353,42.4,-100.7,24/07/2017,1859,42.37812,-100.656136,82.29
18354,42.4,-100.7,24/07/2017,1859,42.382462,-100.658028,82.29
18355,44.2,-105.2,24/07/2017,1900,44.206478000000004,-105.235336,12.96
18356,47.3,-113.1,24/07/2017,1901,47.291756,-113.12323799999999,49.74
18357,46.6,-113.6,24/07/2017,1901,46.619831,-113.61491399999998,13.53
18358,46.0,-113.6,24/07/2017,1901,46.039845,-113.62365,22.35
18359,28.0,-99.4,24/07/2017,2035,27.959274,-99.405464,10.71
18360,35.9,-101.2,24/07/2017,2038,35.947563,-101.192696,41.49
18361,36.0,-101.2,24/07/2017,2038,35.953365000000005,-101.194099,143.47
18362,38.3,-97.8,24/07/2017,2038,38.312003999999995,-97.80502299999999,40.52
18363,38.1,-100.9,24/07/2017,2038,38.099154999999996,-100.887764,67.56
18364,43.5,-114.1,24/07/2017,2040,43.49025,-114.149681,378.22
18365,42.9,-99.8,24/07/2017,2040,42.909748,-99.76709,15.78
18366,45.0,-105.8,24/07/2017,2040,44.976158,-105.79038200000001,35.8
18367,45.0,-105.7,24/07/2017,2040,45.037861,-105.718452,93.12
18368,47.0,-114.9,24/07/2017,2041,47.049133000000005,-114.860382,112.22
18369,47.1,-114.9,24/07/2017,2041,47.053288,-114.855652,85.62
18370,46.5,-113.6,24/07/2017,2041,46.45686,-113.626251,144.2
18371,46.5,-113.6,24/07/2017,2041,46.453274,-113.62516000000001,144.2
18372,47.5,-107.8,24/07/2017,2041,47.451091999999996,-107.837456,32.08
18373,66.8,-147.7,24/07/2017,2048,66.771294,-147.699585,11.64
18374,66.8,-147.7,25/07/2017,10,66.768433,-147.671051,46.1
18375,41.5,-116.4,25/07/2017,857,41.548035,-116.36695900000001,5.03
18376,38.9,-119.6,25/07/2017,858,38.861858000000005,-119.63256799999999,9.55
18377,47.0,-114.8,25/07/2017,1036,47.027565,-114.81794,7.11
18378,42.1,-118.7,25/07/2017,1038,42.130024,-118.66161299999999,14.22
18379,34.1,-94.1,25/07/2017,1837,34.116383,-94.093422,13.67
18380,36.9,-77.7,25/07/2017,1837,36.926829999999995,-77.742653,12.5
18381,33.3,-94.0,25/07/2017,1837,33.340588000000004,-93.991241,11.5
18382,33.2,-94.0,25/07/2017,1837,33.186699,-93.994545,11.35
18383,36.0,-95.1,25/07/2017,1838,35.978115,-95.070686,9.85
18384,42.7,-99.7,25/07/2017,1840,42.663334000000006,-99.702484,15.85
18385,47.4,-107.8,25/07/2017,1842,47.445129,-107.818863,16.5
18386,47.5,-107.8,25/07/2017,1842,47.456081,-107.829819,39.42
18387,47.5,-107.8,25/07/2017,1842,47.461872,-107.834534,39.42
18388,34.9,-99.3,25/07/2017,2018,34.86248,-99.265297,5.72
18389,33.5,-92.6,25/07/2017,2018,33.467182,-92.6222,42.17
18390,37.6,-98.8,25/07/2017,2019,37.55233,-98.84515400000001,12.27
18391,36.9,-98.3,25/07/2017,2019,36.94688,-98.321495,11.88
18392,38.6,-98.0,25/07/2017,2019,38.602028000000004,-97.977745,44.38
18393,39.0,-121.8,25/07/2017,2020,39.017075,-121.843597,4.76
18394,39.6,-97.4,25/07/2017,2020,39.6493,-97.405548,17.85
18395,42.3,-123.9,25/07/2017,2021,42.300453000000005,-123.926682,5.16
18396,41.9,-120.9,25/07/2017,2021,41.92268,-120.855446,6.27
18397,41.8,-118.6,25/07/2017,2021,41.82362,-118.63123300000001,22.62
18398,41.3,-117.5,25/07/2017,2021,41.256149,-117.478806,17.92
18399,46.7,-114.3,25/07/2017,2022,46.680332,-114.28070100000001,533.44
18400,46.5,-113.6,25/07/2017,2022,46.456787,-113.616348,155.78
18401,46.0,-115.0,25/07/2017,2022,46.042235999999995,-115.04193899999999,8.83
18402,46.5,-121.8,25/07/2017,2203,46.542984000000004,-121.783096,24.54
18403,48.9,-120.4,25/07/2017,2204,48.851326,-120.401779,18.47
18404,19.4,-155.1,25/07/2017,2337,19.375057,-155.073746,9.15
18405,32.3,-87.8,26/07/2017,700,32.324562,-87.81014300000001,3.21
18406,47.0,-112.7,26/07/2017,837,47.010937,-112.654602,11.6
18407,31.3,-97.7,26/07/2017,1958,31.26683,-97.712685,57.35
18408,33.9,-92.8,26/07/2017,1959,33.894119,-92.774437,45.22
18409,35.7,-106.8,26/07/2017,2000,35.737297,-106.789795,24.92
18410,32.9,-115.5,26/07/2017,2000,32.876793,-115.54479199999999,13.12
18411,37.6,-120.9,26/07/2017,2001,37.617065000000004,-120.877808,20.07
18412,35.9,-119.3,26/07/2017,2001,35.852528,-119.266701,6.44
18413,36.9,-120.0,26/07/2017,2001,36.880882,-120.04499799999999,15.53
18414,36.7,-119.6,26/07/2017,2001,36.741596,-119.63490300000001,10.54
18415,39.0,-121.8,26/07/2017,2002,38.959990999999995,-121.84011100000001,18.9
18416,47.1,-113.8,26/07/2017,2003,47.116486,-113.773026,99.7
18417,47.3,-113.1,26/07/2017,2003,47.298969,-113.12545800000001,127.77
18418,46.5,-116.3,26/07/2017,2003,46.450066,-116.27030900000001,6.22
18419,46.4,-116.2,26/07/2017,2003,46.421248999999996,-116.24587199999999,10.09
18420,48.8,-120.4,26/07/2017,2004,48.849808,-120.39078500000001,50.57
18421,47.0,-122.5,26/07/2017,2004,47.038525,-122.546066,19.0
18422,32.6,-114.6,26/07/2017,2140,32.636925,-114.633766,100.16
18423,36.3,-119.1,26/07/2017,2141,36.320126,-119.13621499999999,6.99
18424,36.5,-119.8,26/07/2017,2141,36.521526,-119.81553600000001,3.79
18425,38.6,-120.7,26/07/2017,2142,38.563953000000005,-120.691025,108.53
18426,39.8,-117.3,26/07/2017,2142,39.782825,-117.266701,36.66
18427,41.8,-121.0,26/07/2017,2143,41.840298,-121.00909399999999,19.08
18428,46.4,-116.3,26/07/2017,2144,46.420639,-116.271225,8.47
18429,46.7,-114.3,26/07/2017,2144,46.680103,-114.26624299999999,527.81
18430,46.7,-114.3,26/07/2017,2144,46.679974,-114.260025,527.81
18431,48.8,-117.3,26/07/2017,2145,48.802856,-117.25549299999999,12.17
18432,66.8,-147.7,26/07/2017,2150,66.76263399999999,-147.710419,42.56
18433,48.7,-117.7,27/07/2017,958,48.683170000000004,-117.700829,6.49
18434,28.4,-82.1,27/07/2017,1758,28.423189,-82.114723,25.67
18435,32.0,-87.4,27/07/2017,1759,31.962687,-87.370766,15.54
18436,31.5,-84.2,27/07/2017,1759,31.516785,-84.194,3.7
18437,31.9,-85.9,27/07/2017,1939,31.917212,-85.859329,40.77
18438,33.5,-88.4,27/07/2017,1940,33.451252000000004,-88.415405,5.97
18439,44.1,-105.5,27/07/2017,1943,44.102657,-105.515305,36.45
18440,42.9,-114.4,27/07/2017,1944,42.945576,-114.40981299999999,9.12
18441,46.7,-114.3,27/07/2017,1945,46.670815000000005,-114.287453,21.38
18442,46.6,-119.2,27/07/2017,1945,46.551403,-119.24548300000001,5.27
18443,46.7,-119.8,27/07/2017,1945,46.704163,-119.796669,111.51
18444,66.8,-147.7,27/07/2017,1952,66.75009200000001,-147.741653,83.79
18445,66.8,-147.8,27/07/2017,1952,66.753609,-147.752701,180.37
18446,37.6,-120.3,27/07/2017,2123,37.642067,-120.256302,93.67
18447,37.6,-120.3,27/07/2017,2123,37.646721,-120.250359,93.67
18448,37.6,-120.2,27/07/2017,2123,37.643322,-120.24382800000001,465.57
18449,41.6,-123.5,27/07/2017,2124,41.592804,-123.49350700000001,13.57
18450,41.8,-121.1,27/07/2017,2124,41.803993,-121.07719399999999,174.59
18451,41.8,-121.1,27/07/2017,2124,41.807579,-121.082558,174.59
18452,41.8,-121.1,27/07/2017,2124,41.808018,-121.07785,174.59
18453,41.8,-121.1,27/07/2017,2124,41.803558,-121.081879,174.59
18454,41.3,-120.4,27/07/2017,2124,41.323219,-120.35573600000001,19.31
18455,47.0,-114.8,27/07/2017,2125,47.048344,-114.82770500000001,12.05
18456,46.4,-116.3,27/07/2017,2125,46.389668,-116.250328,57.79
18457,46.4,-116.3,27/07/2017,2125,46.395084000000004,-116.250298,57.79
18458,44.7,-121.0,27/07/2017,2125,44.657848,-120.99715400000001,21.75
18459,44.6,-121.0,27/07/2017,2125,44.648098,-121.011703,18.13
18460,44.6,-121.0,27/07/2017,2125,44.644356,-121.005928,18.13
18461,45.9,-119.5,27/07/2017,2125,45.932327,-119.511101,35.2
18462,48.9,-120.4,27/07/2017,2126,48.850128000000005,-120.38328600000001,145.25
18463,48.8,-120.4,27/07/2017,2126,48.849747,-120.38176000000001,70.83
18464,66.7,-147.8,27/07/2017,2132,66.747047,-147.794632,371.81
18465,66.7,-147.7,27/07/2017,2132,66.74947399999999,-147.744171,53.53
18466,66.7,-147.7,27/07/2017,2132,66.744667,-147.748627,53.53
18467,66.7,-147.7,27/07/2017,2132,66.746376,-147.740158,53.53
18468,21.4,-158.0,27/07/2017,2300,21.409231,-158.036301,15.81
18469,21.4,-158.0,27/07/2017,2300,21.40834,-158.040314,15.81
18470,48.9,-120.3,28/07/2017,940,48.870490999999994,-120.340446,548.47
18471,48.9,-120.3,28/07/2017,940,48.867321000000004,-120.34858700000001,548.47
18472,48.9,-120.3,28/07/2017,940,48.866646,-120.34166,548.47
18473,19.4,-155.1,28/07/2017,1130,19.388657000000002,-155.089645,11.95
18474,27.6,-81.0,28/07/2017,1739,27.553959000000003,-81.029579,14.39
18475,27.8,-80.6,28/07/2017,1739,27.847672999999997,-80.557579,17.53
18476,28.1,-81.4,28/07/2017,1739,28.102728000000003,-81.428925,23.47
18477,30.7,-94.8,28/07/2017,1920,30.714699,-94.782547,7.52
18478,30.7,-83.5,28/07/2017,1920,30.674253000000004,-83.491676,35.56
18479,33.4,-105.5,28/07/2017,1922,33.380962,-105.488983,29.91
18480,46.3,-108.4,28/07/2017,1925,46.30883,-108.37693,156.96
18481,46.7,-114.3,28/07/2017,1926,46.683582,-114.28945900000001,9.76
18482,66.8,-147.8,28/07/2017,1933,66.775131,-147.757919,73.02
18483,66.8,-147.7,28/07/2017,1933,66.775284,-147.746674,32.28
18484,41.2,-115.6,28/07/2017,2105,41.195232,-115.642151,11.95
18485,41.9,-121.0,28/07/2017,2105,41.875999,-120.95293400000001,81.21
18486,46.7,-113.6,28/07/2017,2106,46.666794,-113.641502,28.79
18487,47.0,-112.6,28/07/2017,2106,47.009205,-112.63125600000001,17.19
18488,66.7,-147.7,28/07/2017,2113,66.739525,-147.743744,114.68
18489,66.7,-147.8,28/07/2017,2113,66.73490100000001,-147.762756,75.12
18490,66.8,-147.6,28/07/2017,2253,66.78229499999999,-147.586121,21.23
18491,41.3,-121.0,29/07/2017,923,41.31002,-121.018372,27.21
18492,33.4,-105.5,29/07/2017,1903,33.379265000000004,-105.48368799999999,22.1
18493,35.7,-106.8,29/07/2017,1904,35.740768,-106.77588700000001,26.34
18494,47.0,-112.6,29/07/2017,1907,47.011684,-112.64595800000001,13.74
18495,47.0,-114.8,29/07/2017,1907,47.040768,-114.787529,47.62
18496,32.7,-103.3,29/07/2017,2043,32.693535,-103.28434,11.77
18497,41.9,-120.9,29/07/2017,2046,41.900982,-120.886642,75.38
18498,41.9,-120.9,29/07/2017,2046,41.900108,-120.89157900000001,75.38
18499,47.0,-112.7,29/07/2017,2047,47.008675,-112.69101,32.25
18500,45.8,-107.4,29/07/2017,2047,45.839405,-107.428947,8.2
18501,48.9,-120.3,29/07/2017,2048,48.871922,-120.32076299999999,176.21
18502,48.8,-120.3,29/07/2017,2048,48.849247,-120.3349,47.92
18503,67.4,-144.0,29/07/2017,2235,67.392166,-144.028961,231.54
18504,39.9,-120.9,30/07/2017,904,39.911331,-120.949905,8.73
18505,37.6,-120.9,30/07/2017,1045,37.557575,-120.913376,3.96
18506,38.5,-121.1,30/07/2017,1045,38.536388,-121.06115700000001,26.84
18507,30.7,-94.7,30/07/2017,1843,30.735834000000004,-94.658188,78.02
18508,30.7,-94.7,30/07/2017,1843,30.736628999999997,-94.65477800000001,78.02
18509,30.8,-94.7,30/07/2017,1843,30.771282,-94.745049,92.67
18510,44.0,-105.4,30/07/2017,1847,44.018467,-105.388199,43.99
18511,30.8,-94.8,30/07/2017,2024,30.770992,-94.752602,22.29
18512,41.8,-121.0,30/07/2017,2027,41.845242,-120.979073,14.82
18513,47.1,-113.8,30/07/2017,2028,47.105087,-113.77283500000001,210.61
18514,46.4,-113.7,30/07/2017,2028,46.434765000000006,-113.68836999999999,53.8
18515,46.5,-113.6,30/07/2017,2028,46.459087,-113.63778700000002,7.23
18516,41.6,-123.5,30/07/2017,2028,41.606735,-123.48616000000001,12.93
18517,41.7,-123.5,30/07/2017,2028,41.692734,-123.52629099999999,10.09
18518,41.6,-123.3,30/07/2017,2028,41.555939,-123.302429,16.02
18519,48.8,-95.7,30/07/2017,2029,48.75367,-95.733276,26.94
18520,47.0,-114.8,30/07/2017,2029,47.047951,-114.805756,8.36
18521,47.1,-114.9,30/07/2017,2029,47.056759,-114.86145,162.7
18522,66.8,-147.7,30/07/2017,2035,66.764771,-147.686951,18.92
18523,42.3,-123.9,30/07/2017,2208,42.313862,-123.92789499999999,85.27
18524,41.3,-121.0,30/07/2017,2208,41.293171,-121.00283799999998,295.29
18525,41.9,-120.9,30/07/2017,2208,41.940937,-120.86393000000001,26.83
18526,41.8,-120.9,30/07/2017,2208,41.84967,-120.90124499999999,20.46
18527,41.9,-121.0,30/07/2017,2208,41.902134000000004,-121.008224,12.46
18528,41.9,-120.8,30/07/2017,2208,41.902091999999996,-120.80296299999999,43.15
18529,39.9,-121.0,30/07/2017,2208,39.89436,-120.963181,19.26
18530,48.8,-120.4,30/07/2017,2210,48.833172,-120.39731599999999,25.85
18531,66.7,-147.8,30/07/2017,2216,66.70813000000001,-147.757126,353.93
18532,66.7,-147.8,30/07/2017,2216,66.70699300000001,-147.76651,353.93
18533,66.7,-147.8,30/07/2017,2216,66.710342,-147.769104,353.93
18534,66.8,-146.2,30/07/2017,2216,66.83429,-146.166916,9.03
18535,66.8,-147.8,30/07/2017,2216,66.755043,-147.823502,82.65
18536,66.8,-147.5,30/07/2017,2216,66.797195,-147.536224,165.56
18537,66.7,-147.7,30/07/2017,2216,66.702682,-147.68090800000002,177.14
18538,66.8,-146.1,30/07/2017,2357,66.834198,-146.135254,53.87
18539,66.3,-149.3,30/07/2017,2357,66.332657,-149.284271,77.57
18540,67.0,-144.7,30/07/2017,2357,67.003822,-144.672104,140.68
18541,46.7,-114.3,31/07/2017,843,46.661446000000005,-114.289146,5.46
18542,47.1,-113.7,31/07/2017,843,47.096519,-113.69794499999999,8.43
18543,47.0,-114.8,31/07/2017,843,47.023167,-114.789253,8.89
18544,43.3,-113.1,31/07/2017,844,43.259251,-113.133858,35.22
18545,43.3,-113.1,31/07/2017,844,43.264408,-113.13323999999999,35.22
18546,41.2,-115.3,31/07/2017,1025,41.206921,-115.303894,7.14
18547,67.0,-144.7,31/07/2017,1200,67.00408900000001,-144.69101,7.72
18548,19.4,-155.1,31/07/2017,1214,19.374064999999998,-155.07402,12.41
18549,29.9,-85.3,31/07/2017,1823,29.908634000000003,-85.325294,8.1
18550,32.3,-94.4,31/07/2017,1825,32.338707,-94.36751600000001,72.13
18551,33.7,-92.3,31/07/2017,1825,33.681072,-92.30825,13.88
18552,33.7,-92.3,31/07/2017,1825,33.675785,-92.30630500000001,13.88
18553,33.7,-92.3,31/07/2017,1825,33.674698,-92.310509,13.88
18554,33.9,-89.0,31/07/2017,1825,33.856133,-89.031837,13.53
18555,30.7,-93.1,31/07/2017,2004,30.698231,-93.134888,22.31
18556,28.6,-97.0,31/07/2017,2004,28.588741,-96.990944,23.8
18557,33.1,-94.0,31/07/2017,2005,33.107769,-93.972939,6.11
18558,33.9,-95.2,31/07/2017,2005,33.927231,-95.22213,16.13
18559,34.4,-94.8,31/07/2017,2006,34.37019,-94.769936,9.49
18560,35.5,-118.7,31/07/2017,2007,35.517379999999996,-118.65116100000002,18.52
18561,39.9,-120.9,31/07/2017,2008,39.901501,-120.940697,54.88
18562,41.9,-117.4,31/07/2017,2009,41.895569,-117.390327,96.2
18563,43.3,-113.2,31/07/2017,2009,43.281273,-113.151901,21.36
18564,41.9,-120.8,31/07/2017,2009,41.909855,-120.79524199999999,68.6
18565,41.8,-120.8,31/07/2017,2009,41.845509,-120.84677099999999,49.44
18566,41.6,-123.5,31/07/2017,2009,41.608799,-123.48577900000001,8.85
18567,44.6,-114.7,31/07/2017,2009,44.586067,-114.682045,20.98
18568,43.0,-122.3,31/07/2017,2009,42.974585999999995,-122.27341499999999,25.18
18569,48.9,-117.0,31/07/2017,2010,48.897789,-117.02600100000001,8.09
18570,47.2,-113.4,31/07/2017,2010,47.242195,-113.439117,71.44
18571,47.0,-112.7,31/07/2017,2010,47.008140999999995,-112.65221399999999,202.21
18572,47.0,-112.6,31/07/2017,2010,47.009014,-112.64716299999999,202.21
18573,47.0,-112.7,31/07/2017,2010,47.004814,-112.651146,202.21
18574,47.0,-112.6,31/07/2017,2010,47.005691999999996,-112.64608,202.21
18575,48.0,-110.9,31/07/2017,2010,48.0228,-110.87352800000001,556.44
18576,48.8,-117.3,31/07/2017,2010,48.819576,-117.25194499999999,105.12
18577,47.3,-113.5,31/07/2017,2010,47.252865,-113.45920600000001,169.36
18578,47.0,-112.8,31/07/2017,2010,47.037819,-112.80563400000001,132.21
18579,48.9,-120.4,31/07/2017,2011,48.869892,-120.402573,27.9
18580,33.7,-117.4,31/07/2017,2147,33.674805,-117.40599099999999,36.12
18581,34.2,-117.3,31/07/2017,2147,34.199268,-117.260384,18.55
18582,34.2,-117.3,31/07/2017,2147,34.199047,-117.26638,18.55
18583,35.5,-118.6,31/07/2017,2147,35.526276,-118.64922299999999,59.6
18584,41.3,-121.0,31/07/2017,2149,41.267738,-120.967995,184.19
18585,42.3,-121.0,31/07/2017,2149,42.316845,-120.98307,16.7
18586,41.2,-115.4,31/07/2017,2149,41.232777,-115.35743000000001,147.28
18587,41.9,-120.9,31/07/2017,2149,41.885338,-120.904854,49.36
18588,41.8,-120.9,31/07/2017,2149,41.846920000000004,-120.867065,74.51
18589,43.8,-121.9,31/07/2017,2150,43.762446999999995,-121.92256200000001,26.16
18590,46.4,-119.1,31/07/2017,2150,46.374474,-119.108704,19.04
18591,46.4,-120.8,31/07/2017,2151,46.434298999999996,-120.83283200000001,54.73
18592,46.4,-120.8,31/07/2017,2151,46.428432,-120.832397,54.73
18593,48.8,-120.4,31/07/2017,2151,48.820910999999995,-120.389847,13.52
18594,46.7,-120.3,31/07/2017,2151,46.737021999999996,-120.27564199999999,19.65
18595,46.6,-119.3,31/07/2017,2151,46.586040000000004,-119.28653700000001,73.22
18596,46.6,-119.0,31/07/2017,2151,46.594456,-119.03144099999999,17.39
18597,47.0,-114.8,01/08/2017,824,47.045631,-114.77384199999999,19.69
18598,45.7,-105.8,01/08/2017,1005,45.691448,-105.786247,6.8
18599,45.7,-107.6,01/08/2017,1005,45.715885,-107.562073,10.58
18600,42.3,-121.0,01/08/2017,1007,42.288219,-120.969971,12.72
18601,41.3,-120.9,01/08/2017,1007,41.277485,-120.939171,6.48
18602,41.6,-123.3,01/08/2017,1007,41.550011,-123.29596699999999,22.23
18603,42.3,-123.9,01/08/2017,1007,42.317859999999996,-123.93845400000001,7.1
18604,30.5,-83.3,01/08/2017,1805,30.507255999999998,-83.32938399999999,11.39
18605,41.9,-120.8,01/08/2017,1950,41.903048999999996,-120.790924,20.95
18606,39.9,-120.9,01/08/2017,1950,39.903828000000004,-120.9254,26.91
18607,44.6,-114.7,01/08/2017,1950,44.58886,-114.67476699999999,1107.18
18608,41.6,-123.5,01/08/2017,1950,41.598663,-123.4646,22.98
18609,47.1,-113.8,01/08/2017,1951,47.105965000000005,-113.777367,51.95
18610,47.3,-113.5,01/08/2017,1951,47.278048999999996,-113.47440300000001,21.95
18611,47.2,-113.5,01/08/2017,1951,47.231724,-113.452316,63.95
18612,41.3,-121.0,01/08/2017,2130,41.269714,-120.994942,347.87
18613,41.7,-123.6,01/08/2017,2130,41.671459000000006,-123.551826,34.82
18614,41.9,-120.9,01/08/2017,2130,41.86544,-120.90599099999999,35.43
18615,41.6,-114.2,01/08/2017,2130,41.621651,-114.236382,93.14
18616,43.0,-122.3,01/08/2017,2131,42.971947,-122.264099,159.47
18617,42.8,-122.3,01/08/2017,2131,42.790096000000005,-122.34173600000001,19.7
18618,45.5,-115.2,01/08/2017,2131,45.486958,-115.22373200000001,17.17
18619,45.6,-116.0,01/08/2017,2131,45.555248,-115.95075200000001,202.59
18620,45.5,-116.0,01/08/2017,2131,45.543358000000005,-115.95628400000001,74.61
18621,45.5,-116.0,01/08/2017,2131,45.549236,-115.956055,74.61
18622,46.4,-114.5,01/08/2017,2131,46.380085,-114.500404,167.48
18623,46.2,-114.9,01/08/2017,2131,46.156475,-114.87735,39.74
18624,46.1,-114.9,01/08/2017,2131,46.146027000000004,-114.877296,18.82
18625,46.1,-115.0,01/08/2017,2131,46.057854,-114.985863,167.7
18626,46.1,-115.0,01/08/2017,2131,46.057777,-114.99108100000001,167.7
18627,46.1,-114.8,01/08/2017,2131,46.113647,-114.831299,13.22
18628,46.2,-114.9,01/08/2017,2131,46.15036,-114.87146000000001,39.74
18629,46.1,-113.7,01/08/2017,2131,46.075928000000005,-113.65309099999999,20.71
18630,46.1,-113.6,01/08/2017,2131,46.057846000000005,-113.574745,347.39
18631,46.1,-113.6,01/08/2017,2131,46.0578,-113.582245,347.39
18632,46.0,-113.6,01/08/2017,2131,46.036846000000004,-113.584351,491.02
18633,46.4,-113.7,01/08/2017,2131,46.430626000000004,-113.684937,9.45
18634,46.4,-113.6,01/08/2017,2131,46.41774,-113.638802,484.45
18635,46.4,-113.6,01/08/2017,2131,46.424271000000005,-113.642105,484.45
18636,46.0,-113.6,01/08/2017,2131,46.030293,-113.595207,491.02
18637,46.7,-113.6,01/08/2017,2132,46.661861,-113.589867,17.4
18638,47.2,-113.4,01/08/2017,2132,47.222590999999994,-113.43155700000001,76.58
18639,47.3,-113.1,01/08/2017,2132,47.304569,-113.098183,26.03
18640,47.3,-113.4,01/08/2017,2132,47.268887,-113.44346599999999,17.35
18641,47.0,-112.7,01/08/2017,2132,46.999416,-112.670868,97.24
18642,48.8,-117.3,01/08/2017,2132,48.793365,-117.25528,135.02
18643,48.8,-117.2,01/08/2017,2132,48.799183,-117.24865,281.34
18644,48.8,-117.2,01/08/2017,2132,48.799296999999996,-117.24375900000001,281.34
18645,47.1,-114.9,01/08/2017,2132,47.069492,-114.870857,17.98
18646,47.0,-112.8,01/08/2017,2132,47.034313,-112.793396,75.64
18647,46.7,-114.3,01/08/2017,2132,46.704952,-114.27215600000001,140.63
18648,47.0,-118.6,01/08/2017,2132,47.004276000000004,-118.646423,21.85
18649,47.0,-118.6,01/08/2017,2132,47.009491,-118.646942,21.85
18650,19.4,-155.1,01/08/2017,2306,19.366198999999998,-155.066437,21.22
18651,19.4,-155.1,01/08/2017,2306,19.370632,-155.06710800000002,21.22
18652,48.9,-117.0,02/08/2017,946,48.893929,-117.029251,13.81
18653,48.8,-117.2,02/08/2017,946,48.792801000000004,-117.23015600000001,21.49
18654,44.7,-121.9,02/08/2017,947,44.708256,-121.85585800000001,56.26
18655,44.7,-121.9,02/08/2017,947,44.708984,-121.862183,56.26
18656,44.7,-121.9,02/08/2017,947,44.711940999999996,-121.85507199999999,56.26
18657,19.3,-155.0,02/08/2017,1136,19.342623,-155.046997,17.82
18658,36.9,-78.7,02/08/2017,1747,36.921378999999995,-78.67282900000001,16.34
18659,33.1,-105.6,02/08/2017,1928,33.060421000000005,-105.552292,34.28
18660,37.5,-98.3,02/08/2017,1929,37.542187,-98.280182,113.81
18661,39.4,-112.6,02/08/2017,1930,39.405567,-112.61096200000001,13.7
18662,43.3,-112.5,02/08/2017,1931,43.270969,-112.48056000000001,7.72
18663,47.1,-114.8,02/08/2017,1932,47.073883,-114.79198500000001,31.38
18664,47.1,-114.8,02/08/2017,1932,47.08007,-114.79055,31.38
18665,47.0,-114.8,02/08/2017,1932,47.015533000000005,-114.813484,12.06
18666,45.5,-115.9,02/08/2017,1932,45.525902,-115.94826499999999,14.4
18667,45.6,-116.0,02/08/2017,1932,45.555088,-115.960098,12.1
18668,48.8,-120.4,02/08/2017,1933,48.824703,-120.417946,253.26
18669,48.8,-120.4,02/08/2017,1933,48.823376,-120.42182199999999,253.26
18670,48.9,-120.4,02/08/2017,1933,48.878372,-120.40001699999999,31.64
18671,41.2,-121.0,02/08/2017,2111,41.240417,-120.973648,145.62
18672,41.2,-121.0,02/08/2017,2111,41.243908000000005,-120.97446399999998,145.62
18673,41.3,-120.9,02/08/2017,2111,41.278946000000005,-120.92392,35.4
18674,41.3,-121.0,02/08/2017,2111,41.288906,-121.01878400000001,915.2
18675,41.3,-121.0,02/08/2017,2111,41.289558,-121.013451,915.2
18676,41.3,-121.0,02/08/2017,2111,41.28606,-121.012726,915.2
18677,41.7,-123.5,02/08/2017,2111,41.663418,-123.53076200000001,12.85
18678,41.7,-123.6,02/08/2017,2111,41.66267,-123.55946399999999,11.69
18679,41.3,-121.1,02/08/2017,2111,41.309193,-121.086601,246.22
18680,41.3,-121.1,02/08/2017,2111,41.305687,-121.08600600000001,246.22
18681,45.6,-115.9,02/08/2017,2112,45.559311,-115.93784299999999,11.89
18682,42.3,-121.0,02/08/2017,2112,42.278324,-120.963043,36.11
18683,43.0,-122.2,02/08/2017,2112,42.964203000000005,-122.23821299999999,93.58
18684,43.0,-122.2,02/08/2017,2112,42.967602,-122.23910500000001,93.58
18685,43.0,-122.3,02/08/2017,2112,42.96994,-122.275604,106.48
18686,42.8,-122.4,02/08/2017,2112,42.7813,-122.36322,29.83
18687,44.9,-114.7,02/08/2017,2112,44.900043,-114.703026,65.23
18688,44.9,-114.7,02/08/2017,2112,44.894847999999996,-114.707314,65.23
18689,44.6,-114.7,02/08/2017,2112,44.566093,-114.673126,269.68
18690,44.6,-114.6,02/08/2017,2112,44.573017,-114.639587,949.69
18691,44.6,-114.6,02/08/2017,2112,44.572563,-114.64733100000001,949.69
18692,44.6,-114.6,02/08/2017,2112,44.577564,-114.64641599999999,949.69
18693,42.3,-123.9,02/08/2017,2112,42.320091,-123.93099199999999,10.77
18694,45.5,-115.2,02/08/2017,2112,45.473278,-115.18802600000001,450.47
18695,43.6,-119.9,02/08/2017,2112,43.574729999999995,-119.937477,97.28
18696,43.6,-119.9,02/08/2017,2112,43.570324,-119.943001,97.28
18697,43.6,-119.9,02/08/2017,2112,43.570984,-119.936783,97.28
18698,44.7,-121.8,02/08/2017,2112,44.69397,-121.848076,496.31
18699,44.7,-121.8,02/08/2017,2112,44.698097,-121.84378799999999,496.31
18700,44.7,-121.8,02/08/2017,2112,44.697475,-121.84893799999999,496.31
18701,46.4,-114.5,02/08/2017,2113,46.382973,-114.50383799999999,30.64
18702,47.3,-113.4,02/08/2017,2113,47.276184,-113.44323,39.44
18703,46.6,-113.6,02/08/2017,2113,46.631886,-113.582054,12.45
18704,47.2,-113.4,02/08/2017,2113,47.202808000000005,-113.400002,23.04
18705,47.2,-113.4,02/08/2017,2113,47.208145,-113.40073400000001,23.04
18706,46.6,-113.6,02/08/2017,2113,46.632126,-113.57656899999999,12.45
18707,46.7,-114.3,02/08/2017,2113,46.708401,-114.29257199999999,8.82
18708,46.7,-114.3,02/08/2017,2113,46.708557,-114.289452,8.82
